0	0	0	0	14.3060690398303	3.07214551249012	-12.73094655	-23.45760419	0.678316916925692	0.0851265230348284	14.3060690398303	1.34388233195288	0.261886461604764	17.3782145523204	2.02176245167541	0.363927936892364	4.64726800646560	2.68578524581820	0.236449782813615	-18.81033619
0.100000000000000	0.100000000000000	0.00199666833293656	2.28298848704572	13.3739868092582	0.865558853209181	-15.04491774	-23.32717194	0.775943787517606	0.108692657789516	15.6569752963039	1.44168164990853	0.285936297147587	16.5225341495131	2.12149553760294	0.361570237455193	1.47761640670012	2.77755647372876	0.197789130730121	-21.84955553
0.200000000000000	0.200000000000000	0.00794677323180245	4.51337126677654	12.1615088968816	-1.389400439	-17.24722081	-22.66200174	0.873444937531899	0.133907106960655	16.6748801636582	1.54011329078267	0.307877675766145	15.2854797250245	2.22090266785467	0.353576338652242	-1.961741082	2.86791290028306	0.155025640958300	-24.62374282
0.300000000000000	0.300000000000000	0.0177312123996804	6.64072063210415	10.7098439596130	-3.690728662	-19.25706242	-21.5136949	0.971013260695905	0.160306149449924	17.3505645917172	1.63932431938300	0.327095324338732	13.6598359299248	2.31977460195691	0.339793593792227	-5.59722649	2.95695412045517	0.108574164449005	-27.11092139
0.400000000000000	0.400000000000000	0.0311534673846920	8.61863889488356	9.06035030067022	-6.037966673	-20.97907812	-19.96696493	1.06884007673572	0.187398235781657	17.6789891955538	1.73938704586226	0.342945277560673	11.6410225223421	2.41790863215415	0.320203572234295	-9.338055598	3.04479869950338	0.0588516230642137	-29.30502053
0.500000000000000	0.500000000000000	0.0479425538604203	10.4060426793541	7.25056730209159	-8.426495835	-22.31300744	-18.12764414	1.16710492829672	0.214657958763750	17.6566099814457	1.84027922653190	0.354772229316726	9.23011414659117	2.51512879034061	0.294915845253077	-13.08289329	3.13159021842857	0.00626460116017548	-31.21053743
0.600000000000000	0.600000000000000	0.0677570968074043	11.9677738924955	5.31153114726528	-10.84125506	-23.16751263	-16.10805375	1.26596416892677	0.241519970902738	17.2793050397608	1.94186894363566	0.361940654874963	6.43804997705983	2.61129123244502	0.264154767135302	-16.72946265	3.21749447571010	-0.048795854	-32.8375164
0.700000000000000	0.700000000000000	0.0901904762132768	13.2745727403731	3.26664012365979	-13.25057732	-23.47607473	-14.0129635	1.36553820432911	0.267374676327108	16.5412128640329	2.04391022230494	0.363878860583520	3.29063554501675	2.70627587793245	0.228246038069789	-20.18543919	3.30267790148684	-0.105942971	-34.19840269
0.800000000000000	0.800000000000000	0.114776974543924	14.3025548329820	1.13209834341911	-15.60137512	-23.21141851	-11.92839547	1.46589760907615	0.291567964632575	15.4346531764011	2.14605571451374	0.360130128851767	-0.166721939	2.79997434901081	0.187605179949755	-23.37814044	3.38729868768961	-0.164786129	-35.30653591
0.900000000000000	0.900000000000000	0.140998843732947	15.0323895829110	-1.081176227	-17.81741513	-22.39411763	-9.914925085	1.56704871882967	0.313407542916679	13.9512133562499	2.24788919731546	0.350399805075975	-3.86620177	2.89228690239615	0.142723502951660	-26.2603194	3.47148769737407	-0.224913337	-36.17524449
1	1	0.168294196961579	15.4483853853714	-3.364360473	-19.80249205	-21.09189942	-8.005743432	1.66891994517309	0.332178400978990	12.0840249125908	2.34897309890540	0.334585188666677	-7.718467142	2.98313402831207	0.0941455207785946	-28.81036657	3.55535796507225	-0.28589326	-36.81611
1.10000000000000	1.10000000000000	0.196065619213516	15.5376654773320	-5.706493146	-21.44955192	-19.40902586	-6.209145086	1.77135117364222	0.347169311557783	9.83117233116487	2.44889825324841	0.312779610247913	-11.61837959	3.07247615880795	0.0424379493227159	-31.02740545	3.63902203211536	-0.347284991	-37.23655054
1.20000000000000	1.20000000000000	0.223689380632134	15.2895853005042	-8.089584619	-22.65520206	-17.46872456	-4.513977368	1.87409007003776	0.357710548137565	7.20000068150625	2.54732069512150	0.285251864942891	-15.45520138	3.16032764072058	-0.011841047	-32.92392594	3.72260902979220	-0.408648523	-37.4379033
1.30000000000000	1.30000000000000	0.250525128208470	14.6955100365279	-10.48373483	-23.33704718	-15.39382637	-2.896040722	1.97680024287990	0.363219795980934	4.21177520418564	2.64397727747635	0.252410713760521	-19.12527197	3.24675559939243	-0.068161878	-34.51909835	3.80627088306412	-0.469546063	-37.41513907
1.40000000000000	1.40000000000000	0.275925924396769	13.7490433042678	-12.84329784	-23.44966168	-13.29045953	-1.323633875	2.07908567463168	0.363248839034779	0.905745463626509	2.73868462869493	0.214764997675561	-22.54391622	3.33186685489547	-0.126029966	-35.83437575	3.89017761210267	-0.529533083	-37.15800963
1.50000000000000	1.50000000000000	0.299248495981216	12.4467696936109	-15.105399	-22.99453706	-11.23767891	0.238762897704464	2.18053230298683	0.357519744923583	-2.658629306	2.83133496720858	0.172883594985994	-25.65316637	3.41579575974152	-0.184985767	-36.89084527	3.97451170926530	-0.588146831	-36.65208238
1.60000000000000	1.60000000000000	0.319863552973282	10.7895327803724	-17.19198082	-22.02064482	-9.283735471	1.82881727397508	2.28076116730270	0.345938917453325	-6.402448035	2.92190021800125	0.127353628177586	-28.42309285	3.49870472732390	-0.244608419	-37.70682833	4.05947239967419	-0.64490024	-35.87801105
1.70000000000000	1.70000000000000	0.337166035553839	8.78420076564683	-19.01584948	-20.61525821	-7.448039242	3.48629808186644	2.37948085605950	0.328582803938590	-10.23164871	3.01044472064315	0.0787365581497046	-30.84690693	3.58079883733243	-0.304526262	-38.29494617	4.14529221204055	-0.699281034	-34.80864809
